idFunc,Nome_func,Sobrenome,Idade,idVenda,Nome_vendas,Quantidade
8240,Alícia,Coutinho,58,7422,Requeijão,16
8240,Alícia,Coutinho,58,15103,Mortadela,14
8240,Alícia,Coutinho,58,16624,Salsicha,1
8240,Alícia,Coutinho,58,35766,Pinça,15
8240,Alícia,Coutinho,58,36623,Pilhas,1
8241,Ana Clara,Infante,33,1233,Limpa-vidro,16
8241,Ana Clara,Infante,33,17267,Sagu,9
8241,Ana Clara,Infante,33,29654,Farinha de milho,15
8241,Ana Clara,Infante,33,32303,Queijo ralado,3
8241,Ana Clara,Infante,33,33714,Coco ralado,19
8241,Ana Clara,Infante,33,34847,Gel,11
8242,Gabriel,Antunes,52,4382,Sardinha,19
8242,Gabriel,Antunes,52,12351,Leite de coco,10
8242,Gabriel,Antunes,52,21669,Abacaxi,6
8242,Gabriel,Antunes,52,24198,Gordura vegetal,3
8242,Gabriel,Antunes,52,31695,Cenoura,1
8243,Eduarda,Moreira,58,18480,Café,3
8243,Eduarda,Moreira,58,31850,Pães,17
8243,Eduarda,Moreira,58,37056,Melão,1
8244,Thomas,Varela,50,2285,Desinfetante,9
8244,Thomas,Varela,50,4530,Catchup,13
8244,Thomas,Varela,50,20108,Catchup,10
8245,Ian,Quaresma,43,4307,Cotonete,11
8245,Ian,Quaresma,43,15542,Requeijão,4
8245,Ian,Quaresma,43,18459,Adoçante,18
8245,Ian,Quaresma,43,22054,Sopa,5
8245,Ian,Quaresma,43,39052,Chá,4
8246,Isaac,Peixoto,18,6748,Pilhas,7
8246,Isaac,Peixoto,18,12026,Champignon,7
8246,Isaac,Peixoto,18,14365,Chuchu,2
8246,Isaac,Peixoto,18,26666,Inseticida,18
8247,Victor,Ramos,34,8858,Uva,9
8247,Victor,Ramos,34,14252,Doces,6
8247,Victor,Ramos,34,29360,Iogurte,3
8247,Victor,Ramos,34,32930,Tomate,13
8248,Rafaela,Bernardes,54,10666,Acetona,8
8248,Rafaela,Bernardes,54,15122,Palito de dente,11
8248,Rafaela,Bernardes,54,20221,Talco,6
8248,Rafaela,Bernardes,54,32983,Lustra-móveis,12
8248,Rafaela,Bernardes,54,34666,Sal,7
8249,Ana Vitória,Guterres,25,9965,Macarrão,6
8249,Ana Vitória,Guterres,25,11140,Fixador,9
8249,Ana Vitória,Guterres,25,14789,Salame,2
8249,Ana Vitória,Guterres,25,20292,Berinjela,9
8249,Ana Vitória,Guterres,25,28850,Bacon,8
8249,Ana Vitória,Guterres,25,30607,Frutas secas,6
8250,Vicente,Curado,20,2305,Maça,2
8250,Vicente,Curado,20,9591,Alface,7
8250,Vicente,Curado,20,19044,Baunilha,1
8250,Vicente,Curado,20,24798,Sabão em pó,5
8250,Vicente,Curado,20,25693,Gordura vegetal,1
8250,Vicente,Curado,20,26792,Vinho,6
8250,Vicente,Curado,20,27386,Berinjela,19
8251,João Lucas,Galvão,48,1599,Purificador de ambientes,12
8251,João Lucas,Galvão,48,18043,Farinha de mandioca,12
8251,João Lucas,Galvão,48,22315,Água,10
8251,João Lucas,Galvão,48,31429,Manjericão,4
8252,Arthur Henrique,Maia,54,22,Vagem,13
8252,Arthur Henrique,Maia,54,4364,Pano de prato,11
8252,Arthur Henrique,Maia,54,13511,Absorvente,16
8252,Arthur Henrique,Maia,54,13972,Velas,12
8252,Arthur Henrique,Maia,54,22929,Pepino,6
8253,Emanuelly,Camacho,29,13758,Leite,7
8253,Emanuelly,Camacho,29,14748,Uva,1
8253,Emanuelly,Camacho,29,34184,Salsicha,6
8253,Emanuelly,Camacho,29,38533,Champignon,17
8254,Beatriz,Espinosa,30,16124,Lenço de papel,4
8254,Beatriz,Espinosa,30,23236,Inseticida,12
8254,Beatriz,Espinosa,30,34891,Alho,4
8254,Beatriz,Espinosa,30,36800,Adoçante,15
8254,Beatriz,Espinosa,30,39877,Peixe,17
8255,Yasmin,Cortês,31,6860,Manteiga,16
8255,Yasmin,Cortês,31,12250,Milho,6
8255,Yasmin,Cortês,31,12563,Lava-roupas,16
8256,Nicolas,Pimenta,35,373,Peixe,13
8256,Nicolas,Pimenta,35,19661,Maça,7
8256,Nicolas,Pimenta,35,29761,Pano de prato,16
8256,Nicolas,Pimenta,35,35224,Pinça,18
8257,Enzo Miguel,Boaventura,26,1218,Queijo ralado,9
8257,Enzo Miguel,Boaventura,26,5020,Abacate,1
8257,Enzo Miguel,Boaventura,26,6594,Azeite,16
8257,Enzo Miguel,Boaventura,26,15907,Palito de dente,9
8257,Enzo Miguel,Boaventura,26,35371,Açúcar,10
8258,João Victor,Mendes,53,7384,Peito de peru,19
8259,Lucas,Araújo,50,6111,Rum,4
8259,Lucas,Araújo,50,15506,Queijo ralado,3
8259,Lucas,Araújo,50,24339,Detergente,14
8259,Lucas,Araújo,50,25333,Desinfetante,14
8260,Rodrigo,Ximenes,30,435,Sardinha,14
8260,Rodrigo,Ximenes,30,24769,Arroz,19
8261,Breno,Drumond,29,3626,Batata palha,9
8261,Breno,Drumond,29,4889,Melancia,11
8261,Breno,Drumond,29,9153,Adoçante,8
8261,Breno,Drumond,29,12844,Palmito,14
8262,Laís,Farias,50,5539,Abacate,15
8263,Thomas,Corte Real,43,6022,Margarina,4
8263,Thomas,Corte Real,43,20921,Manjericão,17
8263,Thomas,Corte Real,43,36574,Algodão,18
8263,Thomas,Corte Real,43,37296,Detergente,6
8264,Gustavo,Taveira,22,11363,Rum,18
8264,Gustavo,Taveira,22,20890,Tortas,1
8264,Gustavo,Taveira,22,27740,Geleia,9
8265,Maria Isis,Vargas,31,22765,Farinha de rosca,2
8265,Maria Isis,Vargas,31,24092,Miúdos,2
8265,Maria Isis,Vargas,31,27343,Abacaxi,18
8266,Arthur Henrique,Botelho,42,2140,Presunto,19
8266,Arthur Henrique,Botelho,42,11629,Agrião,2
8266,Arthur Henrique,Botelho,42,19178,Tomate,17
8266,Arthur Henrique,Botelho,42,35531,Arroz,10
8266,Arthur Henrique,Botelho,42,38296,Alvejante,14
8267,Lucca,Escobar,21,326,Fixador,2
8267,Lucca,Escobar,21,14493,Coco ralado,9
8267,Lucca,Escobar,21,17761,Melancia,14
8267,Lucca,Escobar,21,26814,Frutas secas,4
8267,Lucca,Escobar,21,27600,Brócolis,11
8267,Lucca,Escobar,21,37588,Sabão em pó,5
8268,Henrique,Brito,59,7958,Gel,10
8268,Henrique,Brito,59,9052,Leite condensado,11
8268,Henrique,Brito,59,33564,Mostarda,1
8269,Sarah,Zanette,48,431,Caldo,17
8269,Sarah,Zanette,48,19846,Peito de peru,9
8269,Sarah,Zanette,48,21129,Papel higiênico,11
8269,Sarah,Zanette,48,27257,Banana,16
8270,Carlos Eduardo,Neves,24,17975,Lustra-móveis,17
8270,Carlos Eduardo,Neves,24,25350,Purificador de ambientes,13
8271,Maria Sophia,Guterres,19,21365,Pano de limpeza,13
8272,Lavínia,Aguiar,37,14656,Baunilha,2
8272,Lavínia,Aguiar,37,17998,Palmito,14
8272,Lavínia,Aguiar,37,19265,Leite,11
8273,Ryan,Caetano,16,10536,Rúcula,9
8273,Ryan,Caetano,16,24148,Biscoitos,5
8273,Ryan,Caetano,16,24750,Açúcar,1
8273,Ryan,Caetano,16,26697,Água de coco,16
8273,Ryan,Caetano,16,31335,Laranja,3
8274,Allana,Nóbrega,19,2120,Patê,18
8274,Allana,Nóbrega,19,9127,Farinha de trigo,7
8274,Allana,Nóbrega,19,26315,Sagu,3
8275,Gabriel,Baptista,26,1411,Nata,2
8275,Gabriel,Baptista,26,9123,Velas,19
8275,Gabriel,Baptista,26,12973,Uva,18
8275,Gabriel,Baptista,26,21468,Pimentão,13
8275,Gabriel,Baptista,26,34241,Xampu,17
8276,Lorena,Santana,33,12960,Sagu,3
8276,Lorena,Santana,33,16485,Catchup,19
8276,Lorena,Santana,33,21251,Biscoitos,5
8276,Lorena,Santana,33,38653,Leite de coco,4
8277,Thomas,Bonfim,35,7925,Batata,10
8277,Thomas,Bonfim,35,29488,Fio-dental,10
8277,Thomas,Bonfim,35,32096,Hambúrguer,5
8278,Davi Lucas,Félix,25,16050,Pano de limpeza,5
8278,Davi Lucas,Félix,25,39912,Caldo,11
8279,Ana Liz,Evangelista,26,11053,Feijão,13
8279,Ana Liz,Evangelista,26,12847,Inseticida,4
8279,Ana Liz,Evangelista,26,27514,Purificador de ambientes,4
8280,Davi Luiz,Lessa,55,3464,Laranja,12
8280,Davi Luiz,Lessa,55,7226,Xampu,6
8280,Davi Luiz,Lessa,55,11821,Creme de barbear,7
8280,Davi Luiz,Lessa,55,26710,Queijo,2
8280,Davi Luiz,Lessa,55,34406,Fio-dental,14
8281,Maria Laura,Coutinho,25,6964,Gordura vegetal,11
8281,Maria Laura,Coutinho,25,16389,Doces,17
8281,Maria Laura,Coutinho,25,23799,Água tônica,18
8281,Maria Laura,Coutinho,25,25691,Azeitona,5
8281,Maria Laura,Coutinho,25,31965,Melancia,3
8281,Maria Laura,Coutinho,25,32179,Maionese,16
8282,Davi,Zagalo,25,4695,Vodca,14
8282,Davi,Zagalo,25,18032,Vodca,11
8282,Davi,Zagalo,25,19597,Saco de lixo,9
8282,Davi,Zagalo,25,20685,Geleia,17
8282,Davi,Zagalo,25,26466,Presunto,15
8282,Davi,Zagalo,25,27423,Tomate,8
8282,Davi,Zagalo,25,34886,Alface,7
8283,Luiz Otávio,Vargas,28,24306,Pêra,15
8283,Luiz Otávio,Vargas,28,26808,Cenoura,19
8283,Luiz Otávio,Vargas,28,29768,Beterraba,14
8283,Luiz Otávio,Vargas,28,34796,Salsicha,4
8284,Kauê,Baptista,30,27315,Salgados,3
8284,Kauê,Baptista,30,30962,Antisséptico,6
8285,Henrique,Novais,21,2692,Tortas,11
8285,Henrique,Novais,21,5627,Uva,4
8285,Henrique,Novais,21,13714,Abobrinha,6
8285,Henrique,Novais,21,25038,Chocolate,5
8285,Henrique,Novais,21,37735,Pilhas,12
8286,Amanda,Vargas,28,3245,Água tônica,10
8286,Amanda,Vargas,28,22486,Bovina,5
8286,Amanda,Vargas,28,36657,Cerveja,1
8287,Beatriz,Zanette,42,129,Leite condensado,3
8287,Beatriz,Zanette,42,7825,Biscoito,4
8287,Beatriz,Zanette,42,25094,Chester,18
8287,Beatriz,Zanette,42,30992,Ovos,15
8287,Beatriz,Zanette,42,34926,Sopa,6
8287,Beatriz,Zanette,42,37356,Fraldas,7
8288,Ana Vitória,Infante,27,6147,Vodca,6
8288,Ana Vitória,Infante,27,16291,Aparelho de barbear,16
8288,Ana Vitória,Infante,27,16764,Salame,2
8288,Ana Vitória,Infante,27,28318,Creme de leite,5
8289,Maria Valentina,Bonfim,44,9995,Amaciante,5
8289,Maria Valentina,Bonfim,44,24405,Presunto,3
8289,Maria Valentina,Bonfim,44,35809,Farinha de mandioca,5
8289,Maria Valentina,Bonfim,44,37392,Caldo,16
8289,Maria Valentina,Bonfim,44,39365,Linguiça,12
8290,Kauê,Maia,32,1154,Antisséptico,14
8290,Kauê,Maia,32,1985,Azeite,8
8290,Kauê,Maia,32,16608,Palmito,8
8291,Bento,Cavalcante,39,4150,Beterraba,18
8291,Bento,Cavalcante,39,4363,Abacate,18
8291,Bento,Cavalcante,39,19619,Mostarda,10
8291,Bento,Cavalcante,39,28391,Gordura vegetal,7
8292,Rodrigo,Xavier,52,253,Banana,3
8292,Rodrigo,Xavier,52,18352,Sal grosso,13
8293,Emanuelly,Lancastre,30,29714,Cerveja,12
8293,Emanuelly,Lancastre,30,32073,Laranja,16
8293,Emanuelly,Lancastre,30,32247,Linguiça,2
8294,Bento,Machado,44,5307,Sagu,17
8295,Emilly,Escobar,28,1026,Palito de dente,10
8295,Emilly,Escobar,28,3780,Pães,3
8295,Emilly,Escobar,28,12452,Pinça,11
8295,Emilly,Escobar,28,28379,Licor,11
8296,Gabriel,Mesquita,25,22960,Aparelho de barbear,7
8296,Gabriel,Mesquita,25,25839,Chocolate,14
8296,Gabriel,Mesquita,25,31836,Chester,2
8297,Kauê,Cavalcante,41,751,Gel,10
8297,Kauê,Cavalcante,41,3811,Pente,8
8297,Kauê,Cavalcante,41,39239,Milho,11
8298,Stella,Galvão,31,17729,Talco,4
8298,Stella,Galvão,31,22798,Salgados,15
8299,Arthur,Domingues,17,4857,Espinafre,6
8299,Arthur,Domingues,17,9206,Leite,14
8299,Arthur,Domingues,17,26232,Atum,6
8299,Arthur,Domingues,17,31633,Lixa,4
8299,Arthur,Domingues,17,33478,Lentilha,6
8299,Arthur,Domingues,17,39118,Porco,17
8300,Carlos Eduardo,Vilela,23,819,Linguiça,12
8300,Carlos Eduardo,Vilela,23,7127,Açúcar,9
8300,Carlos Eduardo,Vilela,23,8465,Saco de lixo,6
8300,Carlos Eduardo,Vilela,23,33285,Geleia,19
8300,Carlos Eduardo,Vilela,23,35171,Melancia,15
8301,Rodrigo,Guedes,27,4516,Manteiga,12
8301,Rodrigo,Guedes,27,13433,Frango,8
8301,Rodrigo,Guedes,27,14358,Caldo,6
8301,Rodrigo,Guedes,27,26945,Café,10
8302,Eduardo,Alegria,50,5602,Preservativo,5
8302,Eduardo,Alegria,50,12911,Açúcar,1
8302,Eduardo,Alegria,50,13832,Maionese,3
8303,Enzo Gabriel,Ramires,55,15875,Tomate,16
8303,Enzo Gabriel,Ramires,55,17696,Milho,10
8303,Enzo Gabriel,Ramires,55,29417,Cereal,9
8303,Enzo Gabriel,Ramires,55,38869,Cotonete,6
8304,Otávio,Quarteira,46,10512,Rúcula,10
8304,Otávio,Quarteira,46,32337,Salame,1
8305,Thiago,D’Ávila,32,7636,Lentilha,2
8305,Thiago,D’Ávila,32,20139,Leite,2
8305,Thiago,D’Ávila,32,29168,Cenoura,1
8305,Thiago,D’Ávila,32,35209,Sal,3
8306,Maria Isis,Martins,47,8148,Queijo ralado,19
8306,Maria Isis,Martins,47,26875,Batata,15
8307,Caio,Queiroz,43,24230,Vassoura,15
8307,Caio,Queiroz,43,29893,Carvão,2
8309,Milena,Quarteira,55,9410,Batata palha,12
8309,Milena,Quarteira,55,13039,Maionese,15
8309,Milena,Quarteira,55,21855,Creme de barbear,2
8310,Maria Sophia,Beira-Mar,20,7231,Saco de lixo,19
8310,Maria Sophia,Beira-Mar,20,35387,Creme de leite,8
8311,Davi Miguel,Magalhães,59,12895,Rum,3
8311,Davi Miguel,Magalhães,59,18319,Sabonete,17
8312,Sophie,Gil,17,4541,Batata,6
8312,Sophie,Gil,17,5375,Farinha de milho,3
8312,Sophie,Gil,17,6504,Margarina,3
8312,Sophie,Gil,17,7219,Pano de limpeza,10
8312,Sophie,Gil,17,29696,Condicionador,12
8312,Sophie,Gil,17,33445,Chuchu,5
8312,Sophie,Gil,17,34825,Pimentão,19
8312,Sophie,Gil,17,35432,Pilhas,8
8312,Sophie,Gil,17,36287,Salame,1
8313,Melissa,Agostinho,58,9710,Biscoito,2
8313,Melissa,Agostinho,58,14655,Temperinho verde,8
8313,Melissa,Agostinho,58,16257,Lava-roupas,7
8313,Melissa,Agostinho,58,22452,Pinça,6
8314,Catarina,Flores,39,893,Champanhe,13
8314,Catarina,Flores,39,17531,Atum,3
8314,Catarina,Flores,39,33721,Abacate,5
8314,Catarina,Flores,39,35052,Xampu,10
8315,Maria Valentina,Neves,40,440,Abacaxi,15
8315,Maria Valentina,Neves,40,2000,Cenoura,9
8315,Maria Valentina,Neves,40,15048,Molho,11
8315,Maria Valentina,Neves,40,28745,Xampu,10
8315,Maria Valentina,Neves,40,31667,Licor,13
8315,Maria Valentina,Neves,40,35740,Palmito,16
8315,Maria Valentina,Neves,40,36796,Pinça,3
8316,Davi Lucas,Godinho,23,6302,Chuchu,8
8316,Davi Lucas,Godinho,23,8414,Água tônica,1
8316,Davi Lucas,Godinho,23,15266,Baunilha,17
8316,Davi Lucas,Godinho,23,31654,Álcool,14
8317,Emanuel,Aparício,37,7143,Chester,16
8317,Emanuel,Aparício,37,13125,Pente,4
8317,Emanuel,Aparício,37,17134,Carvão,2
8317,Emanuel,Aparício,37,21995,Espinafre,13
8317,Emanuel,Aparício,37,35123,Chocolate,14
8318,Marina,Menezes,46,10544,Melão,17
8318,Marina,Menezes,46,17611,Algodão,4
8318,Marina,Menezes,46,26384,Leite de coco,13
8319,Benjamin,Ramos,23,17077,Manteiga,11
8319,Benjamin,Ramos,23,22455,Chocolate,1
8320,Heloísa,Mello,49,22378,Água sanitária,4
8320,Heloísa,Mello,49,24968,Alface,7
8320,Heloísa,Mello,49,27627,Pano de limpeza,11
8320,Heloísa,Mello,49,29804,Creme de leite,15
8320,Heloísa,Mello,49,38901,Amaciante,13
8321,Liz,Menezes,56,9817,Amaciante,13
8321,Liz,Menezes,56,18002,Mortadela,1
8321,Liz,Menezes,56,35135,Bacon,2
8322,Maria,Gonzaga,21,10705,Cereal,10
8322,Maria,Gonzaga,21,16673,Água tônica,1
8322,Maria,Gonzaga,21,18071,Lentilha,17
8322,Maria,Gonzaga,21,20901,Patê,12
8322,Maria,Gonzaga,21,25241,Caldo,1
8322,Maria,Gonzaga,21,31902,Papel higiênico,12
8322,Maria,Gonzaga,21,39164,Frutas secas,2
8323,Lorena,Gouveia,33,8224,Palmito,15
8323,Lorena,Gouveia,33,9368,Beterraba,8
8323,Lorena,Gouveia,33,13828,Mostarda,9
8323,Lorena,Gouveia,33,24859,Miúdos,12
8323,Lorena,Gouveia,33,30225,Cebola,11
8323,Lorena,Gouveia,33,32342,Limpa-vidro,7
8323,Lorena,Gouveia,33,36293,Esmalte,18
8324,Maria Valentina,Brites,49,9487,Pano de limpeza,7
8324,Maria Valentina,Brites,49,20880,Leite condensado,10
8324,Maria Valentina,Brites,49,35035,Vinho,4
8325,Ana Cecília,Aguiar,54,7026,Cenoura,19
8325,Ana Cecília,Aguiar,54,14706,Cebola,1
8325,Ana Cecília,Aguiar,54,18158,Cotonete,15
8325,Ana Cecília,Aguiar,54,28851,Mostarda,14
8325,Ana Cecília,Aguiar,54,30849,Pano de limpeza,6
8325,Ana Cecília,Aguiar,54,30869,Geleia,11
8325,Ana Cecília,Aguiar,54,33589,Pimentão,17
8325,Ana Cecília,Aguiar,54,38913,Macarrão,7
8326,Esther,Salgueiro,39,33083,Fósforo,16
8327,Luiz Felipe,Damásio,30,970,Peito de peru,7
8327,Luiz Felipe,Damásio,30,8974,Purificador de ambientes,1
8327,Luiz Felipe,Damásio,30,25756,Aparelho de barbear,9
8327,Luiz Felipe,Damásio,30,28471,Azeite,19
8328,Gabriel,Félix,50,11134,Polvilho,16
8328,Gabriel,Félix,50,11940,Tempero,14
8328,Gabriel,Félix,50,20243,Farinha de mandioca,17
8328,Gabriel,Félix,50,27626,Agrião,9
8328,Gabriel,Félix,50,35216,Fósforo,5
8329,Olívia,Gaspar,55,25824,Saco de lixo,11
8329,Olívia,Gaspar,55,26493,Mortadela,18
8329,Olívia,Gaspar,55,35038,Licor,9
8330,Isabel,Ribeiro,48,918,Rúcula,16
8330,Isabel,Ribeiro,48,7643,Sagu,14
8330,Isabel,Ribeiro,48,8037,Talco,6
8330,Isabel,Ribeiro,48,15555,Mostarda,6
8330,Isabel,Ribeiro,48,26427,Maça,19
8330,Isabel,Ribeiro,48,36557,Lustra-móveis,9
8330,Isabel,Ribeiro,48,37178,Mortadela,5
8331,Davi Lucas,Xisco,21,26120,Achocolatado,9
8331,Davi Lucas,Xisco,21,34029,Berinjela,17
8332,Enzo Gabriel,Crespo,38,21965,Pepino,16
8332,Enzo Gabriel,Crespo,38,28857,Purificador de ambientes,14
8332,Enzo Gabriel,Crespo,38,36842,Bovina,8
8332,Enzo Gabriel,Crespo,38,37641,Cereal,3
8332,Enzo Gabriel,Crespo,38,37866,Leite condensado,16
8333,Antônio,Geraldes,28,11717,Azeite,18
8333,Antônio,Geraldes,28,23226,Queijo ralado,11
8334,Manuela,Guedes,17,9287,Suco,14
8334,Manuela,Guedes,17,26820,Chocolate,5
8334,Manuela,Guedes,17,29098,Sabão em pó,18
8334,Manuela,Guedes,17,31321,Água de coco,9
8334,Manuela,Guedes,17,34164,Maionese,16
8335,Enrico,Albuquerque,54,20590,Creme de barbear,14
8335,Enrico,Albuquerque,54,21243,Absorvente,14
8335,Enrico,Albuquerque,54,35351,Chester,17
8336,Otávio,Gaspar,30,713,Pano de limpeza,13
8336,Otávio,Gaspar,30,12021,Bacon,12
8336,Otávio,Gaspar,30,16927,Absorvente,1
8336,Otávio,Gaspar,30,18270,Farinha de trigo,7
8336,Otávio,Gaspar,30,25184,Purificador de ambientes,4
8336,Otávio,Gaspar,30,33333,Xampu,17
8337,Mariana,Frutuoso,57,8882,Patê,12
8337,Mariana,Frutuoso,57,9462,Patê,10
8337,Mariana,Frutuoso,57,15181,Papel higiênico,3
8338,Allana,Pilar,19,5973,Bolos,5
8338,Allana,Pilar,19,8485,Leite,12
8338,Allana,Pilar,19,23333,Palmito,14
8338,Allana,Pilar,19,28651,Bovina,19
8338,Allana,Pilar,19,29666,Leite,16
8339,Eduardo,Alencastro,16,4515,Velas,6
8339,Eduardo,Alencastro,16,4621,Pano de limpeza,7
8339,Eduardo,Alencastro,16,18543,Abacaxi,13
8339,Eduardo,Alencastro,16,19465,Creme de leite,8
8339,Eduardo,Alencastro,16,28457,Presunto,17
8339,Eduardo,Alencastro,16,36381,Desodorante,18
8339,Eduardo,Alencastro,16,38868,Nata,8
8340,Gabriela,Guterres,17,4690,Mortadela,17
8340,Gabriela,Guterres,17,12457,Ervilha,6
8341,Tomás,Godinho,22,412,Chá,14
8341,Tomás,Godinho,22,7871,Sal,3
8342,Bento,Hernandes,43,244,Champanhe,2
8342,Bento,Hernandes,43,3893,Limpa-vidro,4
8342,Bento,Hernandes,43,15601,Purificador de ambientes,9
8343,Matheus,Dinís,36,3799,Toalha de papel,8
8343,Matheus,Dinís,36,7811,Pepino,9
8343,Matheus,Dinís,36,31567,Ovos,3
8343,Matheus,Dinís,36,36206,Frutas secas,19
8343,Matheus,Dinís,36,36845,Porco,6
8344,Arthur,Custódio,57,27225,Condicionador,10
8344,Arthur,Custódio,57,39565,Cereal,9
8345,Sarah,Furtado,59,9933,Gel,7
8345,Sarah,Furtado,59,10443,Coco ralado,11
8346,Luna,Ximenes,56,10344,Água de coco,19
8346,Luna,Ximenes,56,12235,Antisséptico,7
8346,Luna,Ximenes,56,24123,Refrigerante,10
8346,Luna,Ximenes,56,34513,Leite condensado,1
8346,Luna,Ximenes,56,39777,Frango,11
8347,Lorenzo,Andrade,37,4184,Feijão,18
8347,Lorenzo,Andrade,37,6647,Batata palha,1
8347,Lorenzo,Andrade,37,25886,Goiaba,7
8347,Lorenzo,Andrade,37,32724,Ricota,2
8348,Nicole,Belchior,46,4614,Fraldas,19
8348,Nicole,Belchior,46,15376,Algodão,4
8348,Nicole,Belchior,46,35373,Azeitona,13
8348,Nicole,Belchior,46,36662,Azeite,7
8348,Nicole,Belchior,46,39295,Salsinha,4
8349,Amanda,Drumond,34,17509,Queijo ralado,17
8349,Amanda,Drumond,34,24282,Farinha de rosca,13
8349,Amanda,Drumond,34,36774,Sardinha,7
8349,Amanda,Drumond,34,39667,Catchup,12
8350,Henrique,Figueiredo,22,10207,Lava-roupas,18
8350,Henrique,Figueiredo,22,28054,Chester,14
8350,Henrique,Figueiredo,22,37266,Palito de dente,19
8351,Bianca,Meireles,32,14766,Bolos,3
8351,Bianca,Meireles,32,19744,Batata,7
8351,Bianca,Meireles,32,25072,Vagem,15
8351,Bianca,Meireles,32,29355,Acetona,2
8352,Arthur Gabriel,Vieira,23,9467,Bolos,7
8352,Arthur Gabriel,Vieira,23,17850,Sardinha,11
8352,Arthur Gabriel,Vieira,23,18988,Palmito,3
8352,Arthur Gabriel,Vieira,23,27518,Lentilha,4
8352,Arthur Gabriel,Vieira,23,28269,Geleia,3
8352,Arthur Gabriel,Vieira,23,34972,Cenoura,8
8353,Ana Sophia,Guedes,17,826,Salsicha,12
8353,Ana Sophia,Guedes,17,8240,Margarina,1
8353,Ana Sophia,Guedes,17,9979,Açúcar,16
8353,Ana Sophia,Guedes,17,10239,Biscoito,11
8353,Ana Sophia,Guedes,17,12607,Margarina,2
8354,Bianca,Jordão,40,24127,Farinha de mandioca,13
8354,Bianca,Jordão,40,27357,Café,9
8354,Bianca,Jordão,40,30210,Hidratante,4
8354,Bianca,Jordão,40,33319,Cenoura,2
8355,Lorena,Farias,29,274,Mamão,7
8355,Lorena,Farias,29,12308,Desinfetante,11
8355,Lorena,Farias,29,30894,Alface,5
8355,Lorena,Farias,29,36759,Fixador,2
8356,Pedro Miguel,Jordão,52,2820,Vodca,12
8356,Pedro Miguel,Jordão,52,4120,Fermento,12
8356,Pedro Miguel,Jordão,52,6861,Polvilho,15
8357,Ana Luiza,Apolinário,39,119,Pepino,10
8357,Ana Luiza,Apolinário,39,18410,Fermento,1
8357,Ana Luiza,Apolinário,39,31527,Ovos,8
8357,Ana Luiza,Apolinário,39,32126,Sardinha,16
8357,Ana Luiza,Apolinário,39,34402,Sal,7
8358,Rebeca,Padilha,55,28004,Pimentão,3
8359,Lívia,Assunção,20,7365,Rúcula,12
8359,Lívia,Assunção,20,29982,Cerveja,10
8359,Lívia,Assunção,20,30263,Leite de coco,11
8359,Lívia,Assunção,20,31448,Tomate,12
8360,Bruno,Cavalcante,32,32866,Melancia,8
8361,Enrico,Resende,32,4794,Peito de peru,19
8361,Enrico,Resende,32,20110,Sopa,8
8361,Enrico,Resende,32,24954,Ricota,9
8361,Enrico,Resende,32,25595,Sal,17
8362,Helena,Fogaça,49,4883,Espinafre,6
8362,Helena,Fogaça,49,14524,Água sanitária,12
8362,Helena,Fogaça,49,33817,Esmalte,7
8362,Helena,Fogaça,49,35738,Lustra-móveis,14
8362,Helena,Fogaça,49,38193,Pente,3
8363,Maria Sophia,Fogaça,45,830,Gelatina,13
8363,Maria Sophia,Fogaça,45,1224,Linguiça,8
8363,Maria Sophia,Fogaça,45,2388,Vassoura,3
8363,Maria Sophia,Fogaça,45,14097,Hidratante,13
8363,Maria Sophia,Fogaça,45,22421,Refrigerante,8
8363,Maria Sophia,Fogaça,45,22777,Absorvente,11
8363,Maria Sophia,Fogaça,45,32721,Alvejante,19
8364,Ian,Modesto,51,812,Esmalte,4
8364,Ian,Modesto,51,12001,Fixador,14
8364,Ian,Modesto,51,12982,Açúcar,17
8364,Ian,Modesto,51,15235,Queijo,8
8364,Ian,Modesto,51,35737,Queijo ralado,18
8364,Ian,Modesto,51,36806,Queijo,4
8365,Arthur Henrique,Marinho,18,5240,Bacon,7
8365,Arthur Henrique,Marinho,18,9067,Manteiga,9
8365,Arthur Henrique,Marinho,18,14858,Água de coco,19
8365,Arthur Henrique,Marinho,18,39098,Desodorante,2
8366,Henrique,Gaspar,52,7041,Gordura vegetal,2
8366,Henrique,Gaspar,52,9486,Vagem,12
8366,Henrique,Gaspar,52,11170,Sagu,6
8366,Henrique,Gaspar,52,18853,Maça,18
8366,Henrique,Gaspar,52,20613,Farinha de mandioca,5
8366,Henrique,Gaspar,52,22504,Guardanapos,18
8367,Eloá,Marques,16,5172,Açúcar,13
8367,Eloá,Marques,16,34112,Fraldas,17
8368,Henry,Jesus,19,18118,Carvão,3
8368,Henry,Jesus,19,23701,Desodorante,10
8369,Analu,Domingues,19,4125,Sagu,2
8369,Analu,Domingues,19,37262,Tomate,5
8370,Ana Clara,Morgado,16,655,Achocolatado,14
8370,Ana Clara,Morgado,16,6430,Acetona,18
8370,Ana Clara,Morgado,16,19491,Água de coco,13
8370,Ana Clara,Morgado,16,21611,Maionese,13
8370,Ana Clara,Morgado,16,30340,Chester,15
8370,Ana Clara,Morgado,16,31374,Desinfetante,12
8370,Ana Clara,Morgado,16,31749,Espinafre,4
8370,Ana Clara,Morgado,16,36658,Salsinha,11
8371,Gabriel,Muniz,49,442,Catchup,11
